year,t_sum,ws_sum,t_col,ws_col
1983,-17.45063,4.591357,-11.784931,4.221954
1983,-18.251868,5.490213,-12.858583,4.770088
1983,-17.468446,3.363335,-12.086746,3.512579
1983,-16.708567,1.731257,-11.006017,2.94611
1983,-17.343501,0.391286,-11.885895,1.44763
1983,-17.818973,0.849954,-12.416586,1.158152
1983,-17.73963,1.027591,-12.042882,1.627768
1983,-16.932482,4.297794,-11.481115,2.749498
1983,-18.130666,3.95312,-12.641396,5.067146
1983,-18.859262,0.41349,-12.778983,1.02123
1983,-18.470716,3.225274,-12.369369,2.215435
1983,-17.428138,5.381092,-12.366578,7.446306
1983,-17.254564,7.736486,-13.869617,10.104124
1983,-18.397344,6.458099,-12.372711,7.492476
1983,-18.863955,7.078136,-13.059075,5.368574
1983,-17.500079,7.517411,-12.775379,9.787969
1983,-19.079853,14.532493,-16.34313,12.19653
1983,-18.954063,15.960456,-14.211238,13.931102
1983,-19.973672,8.654009,-14.724274,9.180382
1983,-19.629499,9.192236,-14.177437,10.663485
1983,-19.885327,9.30148,-15.725231,11.534771
1983,-20.616667,5.831326,-15.25321,7.476869
1983,-21.042127,4.728387,-15.522561,5.46081
1983,-21.048981,5.725631,-15.32749,6.043826
1983,-21.67157,5.181179,-15.817323,5.937569
1983,-22.070664,1.841337,-16.576656,2.39048
1983,-21.369085,2.304532,-15.289427,2.119796
1983,-20.336249,4.650266,-14.605675,3.866299
1983,-20.687609,7.937015,-14.912343,6.563912
1983,-20.721016,8.008744,-15.009404,7.373614
1983,-19.685598,7.790535,-13.918392,8.031801
1983,-19.248348,9.634368,-13.342691,9.491098
1983,-20.28076,9.450087,-14.746669,10.325152
1983,-20.44987,8.567379,-14.693702,8.76222
1983,-20.623338,9.409466,-14.878545,9.278122
1983,-20.310189,13.628477,-14.361912,12.675194
1983,-22.051701,13.68388,-16.235297,10.586741
1983,-20.944484,5.161893,-15.296098,5.301476
1983,-21.025036,6.017628,-15.48139,8.243726
1983,-20.549886,7.801838,-14.797974,8.932769
1983,-21.831041,8.825177,-15.959602,10.279347
1983,-21.588066,3.696449,-16.286742,5.741692
1983,-21.023254,4.702413,-15.108728,4.926859
1983,-20.55768,7.478256,-14.339491,7.496467
1983,-21.027187,10.490596,-15.203979,8.996395
1983,-21.060166,9.515215,-15.408913,6.558771
1983,-20.565261,8.95909,-14.781249,6.203795
1983,-19.753633,6.524169,-13.753056,4.998014
1983,-20.192541,7.163828,-14.346305,4.759302
1983,-20.703758,5.945982,-14.825342,3.025261
1983,-20.112492,4.282687,-14.117443,2.054446
1983,-19.397268,3.161417,-13.39301,1.376522
1983,-19.709915,5.383343,-13.754174,3.260205
1983,-20.516244,3.141681,-14.640474,1.473211
1983,-19.113956,3.781664,-13.531023,2.105076
1983,-18.435477,3.546643,-12.558027,2.243721
1983,-18.598241,4.243314,-12.839022,2.943583
1983,-19.308992,4.069102,-13.669737,3.542386
1983,-18.317885,2.450917,-12.5527,2.102154
1983,-17.79877,1.910974,-11.987245,1.46873
1983,-18.876236,2.234053,-12.835547,2.704127
1983,-19.516445,3.518625,-13.909034,3.304846
1983,-18.66018,3.117916,-13.22641,2.435818
1983,-17.849422,2.761,-12.29434,2.253096
1983,-18.877384,2.384391,-13.278845,1.770332
1983,-19.293552,2.408045,-13.715932,2.232669
1983,-18.236872,3.370116,-12.654916,3.170019
1983,-17.748189,2.216967,-12.045544,1.755454
1983,-18.678408,3.190254,-12.981953,2.332899
1983,-19.336057,3.121793,-13.808032,2.637721
1983,-18.073784,2.362311,-12.636209,1.915181
1983,-17.617135,1.02342,-12.022268,0.779021
1983,-18.232788,4.022912,-12.72201,3.636166
1983,-18.952492,3.431074,-13.658325,2.894699
1983,-18.084883,2.522291,-12.822455,2.692821
1983,-17.902071,4.078878,-12.421899,2.816464
1983,-18.58603,4.761185,-13.070083,3.132301
1983,-19.856046,5.338223,-13.920698,3.716764
1983,-18.681726,4.921502,-13.11024,3.499767
1983,-17.943342,5.048925,-12.186929,2.87428
1983,-18.563896,4.40515,-13.114821,1.759839
1983,-19.206002,3.340661,-13.619743,1.888166
1983,-18.511006,4.015919,-12.964027,3.604103
1983,-18.052243,4.718108,-12.635473,2.657914
1983,-18.723287,5.478721,-13.354718,3.492062
1983,-18.331419,4.983748,-13.004392,3.539009
1983,-18.179971,4.458878,-12.971784,3.094581
1983,-17.672415,4.330973,-12.170588,2.762911
1983,-18.201878,3.721645,-12.818692,2.514572
1983,-19.209343,2.757676,-13.441444,2.402253
1983,-18.68834,2.030856,-13.122884,1.373195
1983,-18.291878,3.072861,-12.536548,2.902419
1983,-18.461861,4.884367,-13.120905,4.905701
1983,-18.872397,5.469305,-13.47633,5.85477
1983,-18.350939,5.87993,-12.946218,6.046783
1983,-17.702104,6.399347,-11.920336,5.949316
1983,-18.272012,6.378703,-12.480618,4.893446
1983,-19.14315,5.924336,-13.565616,4.671677
1983,-18.643491,6.574209,-12.864774,5.185467
1983,-18.156011,6.245376,-12.555716,5.535032
1983,-18.285064,6.025856,-13.012948,4.774371
1983,-19.180926,4.986598,-13.618822,2.985064
1983,-18.578947,5.279858,-13.017381,4.452038
1983,-18.3187,5.902894,-12.873771,4.935891
1983,-18.376,3.866165,-12.862964,3.360557
1983,-18.930998,3.672576,-13.4669,4.219127
1983,-18.283963,4.928014,-12.702091,5.486689
1983,-17.957313,5.411735,-12.382271,5.976196
1983,-18.876925,3.313784,-13.395671,3.76996
1983,-19.050843,3.014735,-13.747993,2.610661
1983,-18.578359,1.967719,-13.058035,1.657474
1983,-18.448735,3.875324,-13.008851,4.144877
1983,-18.338652,3.618447,-13.332125,5.409881
1983,-19.148628,0.719903,-13.414121,2.764914
1983,-19.33602,0.231136,-12.97118,1.379838
1983,-19.22356,2.967184,-12.771738,2.714783
1983,-19.698599,3.013037,-13.309881,3.617036
1983,-20.204885,1.964078,-14.421485,1.882166
1983,-20.00643,1.839947,-13.667685,1.020963
1983,-19.525812,3.249553,-13.54571,1.288342
1983,-19.822725,3.927915,-14.286271,2.23429
1983,-20.521878,1.231822,-15.072834,1.317709
1983,-19.316998,0.982869,-14.019908,1.661934
1983,-18.360264,2.144398,-12.805161,0.765901
1983,-18.240663,4.212704,-13.72129,2.636608
1983,-19.057371,2.852822,-13.92766,2.128388
1983,-18.352381,1.419766,-13.159176,2.725543
1983,-17.409116,2.217972,-12.101277,2.050398
1983,-17.900884,2.9176,-12.450381,2.413642
1983,-18.54098,1.769675,-13.525169,1.056134
1983,-18.412018,1.710155,-13.030935,1.783179
1983,-17.661176,3.615769,-11.937066,2.436344
1983,-18.359845,4.970328,-12.870623,4.21918
1983,-18.939263,3.131925,-13.555218,2.423053
1983,-18.03863,2.776175,-12.572022,2.629495
1983,-18.15701,5.819314,-12.592282,5.886736
1983,-18.210007,5.309336,-13.018717,5.705796
1983,-18.788222,3.76451,-12.953571,3.489125
1983,-18.748304,3.33363,-13.067954,3.762896
1983,-18.43732,5.027148,-12.724888,5.165041
1983,-19.463803,7.654683,-13.672757,8.217638
1983,-20.92838,7.387303,-14.440295,6.229338
1983,-19.940875,5.387957,-13.791869,2.798323
1983,-19.670191,5.180403,-13.74703,6.557613
1983,-20.872477,4.967411,-15.069251,5.569691
1983,-21.017272,2.412772,-15.382765,2.691187
1983,-20.868749,1.546787,-14.814233,1.804302
1983,-20.109493,2.860632,-14.367551,2.034917
1983,-20.622965,3.760147,-15.114907,1.285234
1983,-21.577534,3.125581,-15.729778,1.034378
1983,-21.031431,2.177956,-14.938056,0.521894
1983,-20.071906,4.02959,-13.767785,2.759282
1983,-20.471385,3.403943,-14.569935,2.768735
1983,-20.566287,1.328304,-14.763259,0.462019
1983,-20.176121,1.954548,-14.363561,2.368366
1983,-19.350459,3.936267,-13.443388,3.839472
1983,-19.961932,2.329797,-14.299827,2.014977
1983,-20.349872,2.213335,-14.674195,2.292546
1983,-19.488194,2.859682,-13.795972,3.01225
1983,-19.151495,3.493681,-13.390349,3.630471
1983,-19.428991,0.583457,-14.182557,0.435673
1983,-20.063176,2.589121,-14.846772,2.359429
1983,-19.442182,3.235949,-14.289284,3.046184
1983,-19.208415,3.567481,-13.579721,2.394996
1983,-19.895922,0.39311,-14.568169,1.120372
1983,-20.648975,1.759351,-15.35402,1.236837
1983,-19.323888,3.722999,-13.785941,2.969376
1983,-19.266631,4.219601,-13.708546,2.722923
1983,-19.370767,2.463519,-13.860979,1.895732
1983,-20.373114,4.014747,-15.137146,2.77517
1983,-19.820438,6.040345,-14.200702,4.892671
1983,-19.494433,5.239337,-13.73341,4.037144
1983,-20.396529,3.454213,-14.736386,2.326035
1983,-20.931181,5.760653,-15.334008,3.329846
1983,-20.591424,5.835618,-14.816195,4.470409
1983,-20.045892,2.322391,-14.517332,2.661991
1983,-20.208517,6.746319,-14.65568,6.077634
1983,-20.969104,8.396929,-15.274699,7.825663
1983,-20.632595,9.298968,-14.907386,9.047287
1983,-19.84198,8.674571,-14.22334,8.689584
1983,-19.687611,7.757875,-14.131407,7.912613
1983,-20.887021,9.009382,-15.638093,8.955496
1983,-19.651514,8.02273,-14.438201,8.42201
1983,-19.5995,9.264091,-14.130772,8.999736
1983,-19.770716,9.890177,-14.714306,9.061541
1983,-20.057338,9.441318,-15.056707,8.906012
1983,-19.646214,10.474438,-14.47726,9.945615
1983,-19.498349,10.793866,-13.548808,8.632344
1983,-19.932776,6.953897,-14.539558,3.560355
1983,-20.25646,5.479023,-14.933633,3.195056
1983,-19.931582,3.199441,-14.16211,2.528847
1983,-19.658442,4.769586,-13.788698,4.449728
1983,-20.131549,4.380362,-14.264198,3.145072
1983,-20.987763,6.033513,-15.227678,4.761054
1983,-20.633357,5.339123,-14.779538,4.17428
1983,-20.47461,6.732084,-14.910893,5.672481
1983,-20.530804,3.94079,-14.912047,3.379755
1983,-21.386995,4.999085,-15.78818,3.99434
1983,-21.140821,6.231367,-15.264379,5.114272
1983,-20.525091,4.789756,-14.646596,4.282073
1983,-20.89,1.389569,-15.152968,1.135933
1983,-21.407639,3.654405,-15.745644,3.5326
1983,-20.723379,4.96271,-14.964728,4.460989
1983,-20.622844,3.927678,-14.805246,3.244074
1983,-20.812446,2.916247,-15.117651,3.17659
1983,-21.224983,3.676111,-16.045459,3.498032
1983,-20.753164,5.104102,-15.283525,3.146778
1983,-20.332317,1.23546,-14.809408,0.412763
1983,-20.704173,4.211375,-15.367763,3.711763
1983,-21.039681,6.257808,-15.774339,6.080584
1983,-20.082104,7.503535,-14.730755,6.640082
1983,-19.847603,5.037076,-14.315836,5.003297
1983,-20.403214,7.392096,-14.816547,6.708878
1983,-20.680144,9.541547,-15.107323,8.559512
1983,-19.936878,9.872362,-14.550141,9.193526
1983,-19.372075,9.211804,-13.943479,8.443727
1983,-19.844223,9.99157,-14.756342,9.170301
1983,-20.469418,9.973116,-15.074828,9.708171
1983,-19.7639,8.662968,-14.255814,8.074204
1983,-19.821012,6.315335,-13.948852,6.266282
1983,-20.408543,4.900339,-15.002035,4.3903
1983,-20.672375,5.281118,-14.94113,5.195087
1983,-20.190415,5.253987,-14.38289,6.196961
1983,-20.37504,4.834229,-14.354164,5.3831
1983,-20.536429,3.16767,-14.550992,3.365117
1983,-21.291066,3.588792,-15.458136,4.010239
1983,-20.340511,2.82519,-14.450397,2.841821
1983,-20.895123,2.421533,-15.03841,2.339614
1983,-21.760167,6.10175,-16.004429,5.365237
1983,-21.766751,5.903719,-16.24078,5.704564
1983,-21.133748,6.253911,-15.589362,5.45573
1983,-21.220638,4.66671,-15.473325,4.834595
1983,-21.881546,5.619871,-15.971346,5.136951
1983,-22.609332,4.355807,-16.661316,4.437579
1983,-21.90663,5.622,-16.066411,5.449119
1983,-21.285573,5.887756,-15.397403,5.804415
1983,-21.956632,6.519572,-16.148085,6.698942
1983,-23.061121,9.501257,-17.044405,9.14604
1983,-22.673901,12.364003,-16.848883,11.118676
1983,-22.06096,15.819573,-16.224705,15.260916
1983,-22.720226,15.268207,-16.955565,14.983464
1983,-23.279163,17.098818,-18.010346,15.94981
1983,-22.785912,16.481429,-17.568321,15.420627
1983,-23.353575,16.389744,-18.094431,13.89203
1983,-23.228832,12.167634,-18.555821,9.37441
1983,-23.594475,10.500894,-18.625202,8.92773
1983,-22.83176,8.360643,-17.872952,6.643277
1983,-23.537168,10.198017,-17.78199,7.82763
1983,-24.429821,8.415997,-18.759501,7.141306
1983,-25.648638,5.721169,-18.849085,3.223759
1983,-23.696902,5.518506,-18.221327,5.701169
1983,-23.597345,4.794949,-17.517417,3.747655
1983,-23.605793,0.28981,-17.717134,3.542157
1983,-24.451461,3.018293,-18.70951,2.030478
1983,-23.930029,3.247193,-17.673309,0.383975
1983,-23.824535,4.838488,-17.550741,1.744848
1983,-23.987408,4.4601,-18.563433,2.099288
1983,-23.860054,4.053331,-18.301983,1.667067
1983,-23.677723,5.646532,-17.837489,2.666192
1983,-22.729016,7.022576,-17.300442,3.520335
1983,-23.248155,7.175178,-17.906775,3.951813
1983,-23.290396,6.997687,-17.850515,4.993038
1983,-22.829154,9.214753,-17.183298,7.614301
1983,-22.695774,9.628218,-17.070583,7.451484
1983,-23.548064,10.275941,-17.985874,7.892916
1983,-23.753756,12.818972,-18.478733,10.770653
1983,-23.099889,13.939174,-17.640902,11.499752
1983,-22.822279,14.538596,-17.108,11.872095
1983,-22.767382,16.518269,-17.672173,14.327118
1983,-23.038539,18.508553,-18.327513,15.22588
1983,-21.801948,21.138269,-16.445542,17.765946
1983,-22.187354,17.090374,-16.477138,14.617123
1983,-22.058458,17.492083,-16.540571,14.65938
1983,-21.863111,18.503358,-16.875193,15.579977
1983,-21.751795,18.068816,-16.516877,15.677576
1983,-21.348459,18.171336,-15.847004,16.621363
1983,-21.856927,18.044875,-16.611767,15.301491
1983,-22.353222,19.153629,-17.260019,16.729373
1983,-21.441349,18.947306,-16.15352,16.096566
1983,-21.195183,16.351794,-15.996107,13.848309
1983,-21.999359,13.268984,-17.080955,9.952942
1983,-21.647856,12.95644,-16.69857,10.343458
1983,-21.538638,11.89159,-16.251702,9.035863
1983,-21.431439,8.000679,-15.668647,5.909133
1983,-21.811302,5.658373,-16.124569,5.031532
1983,-22.312881,6.436559,-16.422181,5.593882
1983,-22.673619,5.345502,-16.730372,6.294586
1983,-22.36932,5.870984,-16.635677,5.871792
1983,-22.550423,5.091953,-16.653656,6.412489
1983,-22.90236,2.771646,-17.175187,4.935672
1983,-22.433491,4.276654,-16.594957,5.654866
1983,-22.469344,4.559896,-16.921409,3.624216
1983,-22.79096,4.887083,-17.077845,4.66973
1983,-23.516407,5.936709,-18.130784,4.580041
1983,-22.413063,7.867284,-16.738155,5.311109
1983,-22.686161,9.080759,-16.82614,6.741582
1983,-22.980907,9.282938,-17.502938,5.836937
1983,-23.570078,11.866886,-18.062219,7.774418
1983,-22.535601,14.732485,-17.215546,9.69581
1983,-22.128445,14.937871,-16.584458,11.471928
1983,-22.475851,14.544464,-16.796451,11.879556
1983,-23.164114,18.874217,-17.411285,15.981452
1983,-22.322216,20.180939,-17.134626,15.707435
1983,-22.196864,19.900605,-16.859563,17.413449
1983,-22.452774,23.213556,-17.467552,19.820672
1983,-23.448942,26.912196,-18.558411,23.889931
1983,-23.29814,28.298638,-18.060382,23.188438
1983,-22.155254,27.947382,-17.714229,24.701344
1983,-22.480774,19.76967,-18.359494,18.418073
1983,-23.407411,20.817919,-17.66107,18.388778
1983,-24.551645,19.343269,-18.268264,17.613156
1983,-24.61065,18.46888,-18.380784,15.748072
1983,-24.869746,18.879971,-18.839513,16.345125
1983,-25.169185,22.578896,-19.599072,19.512473
1983,-24.613934,27.727042,-19.485168,23.48381
1983,-23.556295,30.080939,-19.502253,26.580343
1983,-23.436285,30.165567,-19.972422,26.384687
1983,-23.279661,29.7114,-19.337734,26.460254
1983,-22.966169,27.577336,-18.584195,24.675003
1983,-22.110475,26.846679,-17.744865,24.181071
1983,-21.829216,24.697699,-17.476715,21.699523
1983,-22.052139,24.093143,-17.184092,20.798395
1983,-21.840499,22.233745,-16.650123,20.590447
1983,-22.592363,20.696823,-16.314553,19.115391
1983,-23.322283,19.29346,-17.125361,19.261913
1983,-24.228769,21.453636,-17.634898,20.648422
1983,-24.198713,20.10964,-17.781201,20.761907
1983,-24.195587,20.8567,-17.893466,21.965728
1983,-24.520542,19.761065,-17.767736,20.495976
1983,-25.168978,21.714262,-18.620199,21.617724
1983,-25.413594,20.17989,-18.545579,20.44311
1983,-25.693637,19.09414,-18.607201,19.138622
1983,-26.417946,17.958235,-19.133108,17.584435
1983,-27.02881,18.244552,-19.862744,18.092698
1983,-26.882899,16.854726,-19.641553,15.230322
1983,-26.98673,16.259373,-19.963592,14.110554
1983,-27.199551,17.477914,-20.261701,16.499016
1983,-27.444342,17.569165,-20.884529,16.139591
1983,-27.128421,18.429828,-20.645106,16.765057
1983,-27.200811,17.439174,-20.45543,16.140621
1983,-27.623397,18.382232,-20.650511,17.790744
1983,-28.148434,17.943011,-21.301715,16.546094
1983,-28.081615,18.158169,-21.333511,15.996697
1983,-27.725997,20.244344,-21.226752,17.586153
1983,-28.226163,20.329071,-21.697993,17.64827
1983,-28.592645,19.683885,-22.169407,17.108004
1983,-27.900654,19.331837,-21.763903,15.978863
1983,-27.791769,19.745622,-21.818463,16.520528
1983,-27.713274,21.684728,-21.957396,17.544201
1983,-27.80053,26.533791,-22.347439,20.677404
1983,-28.018292,28.099297,-22.406066,22.173562
1983,-27.886682,33.406106,-22.418694,27.133999
1983,-28.55927,38.668096,-23.695022,31.476862
1983,-28.31956,41.023846,-24.74236,35.085046
1983,-26.405887,40.894412,-21.68167,34.694335
1983,-25.915458,39.400032,-20.839859,35.308644
1983,-27.714217,38.273602,-22.654104,34.070888
1983,-28.777979,36.717846,-24.40652,32.733318
1983,-28.646941,35.105439,-23.859043,30.617086
1983,-28.002524,36.654836,-23.185103,32.061098
1983,-28.118179,37.335728,-23.128645,32.385094
1983,-28.175109,37.640133,-23.750244,31.520225
1983,-27.262782,33.961014,-22.631339,28.401878
1983,-25.284347,32.209156,-20.936649,27.196209
1983,-26.236558,30.924291,-20.614638,27.422505
1983,-26.143288,32.175303,-20.861589,28.475483
1983,-26.03373,31.768764,-20.579599,28.506664
1983,-26.324331,31.816836,-20.503915,28.468717
1983,-26.416825,35.625673,-21.261679,30.968966
1983,-26.535007,36.096998,-22.441655,31.331421
1983,-27.401312,37.512068,-23.562441,30.61928
1983,-26.871086,38.03711,-23.037163,30.535453
1983,-28.234629,38.593561,-24.225044,29.464568
1983,-28.597317,37.521033,-24.342074,28.044786
1983,-30.037146,34.059086,-25.193759,23.693575
1983,-29.299287,30.995401,-24.753487,23.175112
1983,-29.027654,29.919313,-24.42629,20.837219
1983,-29.835728,27.321081,-24.575904,20.436834
1983,-29.84362,25.470535,-24.538948,17.576127
1983,-29.678719,25.056382,-24.431863,16.982748
1983,-29.349468,26.376784,-24.230178,17.650139
1983,-29.064334,27.05406,-24.113681,18.814109
1983,-28.795727,29.47015,-23.709676,21.282238
1983,-29.262898,31.792964,-23.816375,24.395671
1983,-30.612039,31.451537,-24.789003,24.013046
1983,-32.671483,32.487321,-26.455918,25.696637
1983,-34.205905,30.721104,-28.165607,24.328147
1983,-34.259488,24.078241,-29.42158,19.197988
1983,-32.614884,21.45437,-28.940737,14.282199
1983,-33.259714,24.483034,-28.916619,18.002603
1983,-33.750118,26.427731,-29.127637,18.072579
1983,-32.40715,26.686253,-28.722628,17.212658
1983,-31.715186,32.267284,-27.369715,22.073427
1983,-32.184874,37.759566,-26.499291,29.750748
1983,-31.615921,36.935258,-25.483497,30.783491
1983,-31.047551,37.536915,-24.884036,33.459823
1983,-31.470691,36.45534,-25.22221,30.413339
1983,-31.698613,31.945136,-26.172383,25.089891
1983,-32.546469,28.936305,-26.310904,22.66775
1983,-31.232703,35.377129,-26.534846,27.680556
1983,-30.4916,35.373891,-25.710772,29.889821
1983,-30.60294,35.264489,-25.738286,30.625861
1983,-30.263644,34.966607,-24.986436,29.47911
1983,-30.302408,36.834447,-25.007923,30.820496
1983,-30.419822,41.541827,-25.35089,34.295511
1983,-30.72813,39.036825,-25.556471,32.084081
1983,-30.829373,37.157722,-25.156408,30.820398
1983,-31.056035,39.815096,-25.692166,34.419482
1983,-30.988981,41.193288,-25.878299,35.915735
1983,-31.087833,35.966109,-26.467484,31.123038
1983,-30.701301,29.898375,-25.018354,24.010574
1983,-31.220813,29.146803,-25.904199,22.861658
1983,-31.46771,30.705903,-26.354874,23.841306
1983,-30.475446,31.054256,-26.109793,25.464276
1983,-30.784196,29.280168,-25.538991,22.522899
1983,-30.958966,23.524744,-26.111247,17.685453
1983,-30.474529,23.15232,-26.091781,15.888832
1983,-31.259467,19.979134,-26.094935,14.739114
1983,-31.005852,16.594495,-24.865003,12.564515
1983,-30.86241,14.93523,-24.810573,10.17338
1983,-30.764218,13.495414,-24.886195,9.419764
1983,-31.445001,17.067027,-25.510376,12.623155
1983,-31.635599,19.484412,-25.439833,15.955526
1983,-31.958135,21.024065,-25.220605,18.714614
1983,-32.160848,20.476787,-25.116749,18.538625
1983,-32.492851,25.550202,-25.971405,21.794816
1983,-32.200053,26.219448,-26.099156,20.777998
1983,-30.832484,29.763873,-26.01378,24.28857
1983,-30.210956,29.973016,-25.977102,22.927904
1983,-29.348705,34.190279,-25.230612,26.138321
1983,-29.908546,33.821074,-25.087532,24.996589
1983,-29.004817,35.118189,-24.814994,27.279261
1983,-29.449304,32.803132,-25.153125,24.524375
1983,-29.444661,33.632977,-25.954769,24.167913
1983,-31.012729,32.901667,-26.281101,23.314851
1983,-31.52518,29.264793,-27.428082,21.714223
1983,-33.108939,31.767274,-27.202004,25.280766
1983,-34.05037,31.160529,-28.272311,22.948074
1983,-33.117577,29.205746,-26.87835,22.411926
1983,-32.990866,27.353867,-26.387078,23.185989
1983,-34.439613,21.821555,-27.336838,18.710663
1983,-34.29889,21.778899,-27.916528,17.891483
1983,-34.737361,19.707805,-27.621981,16.673393
1983,-34.259043,19.408601,-27.82588,16.08961
1983,-34.125983,17.173592,-27.449127,14.325947
1983,-34.982649,17.668256,-28.197581,14.804159
1983,-35.4786,17.187907,-28.114807,14.389211
1983,-35.724939,17.894196,-28.795657,14.276409
1983,-36.115991,14.664816,-29.641916,13.068898
1983,-35.43111,25.356458,-28.750587,19.568463
1983,-34.074607,24.780466,-26.909635,19.759166
1983,-33.476867,25.318071,-26.164624,21.498213
1983,-33.983225,25.406736,-26.885162,22.895704
1983,-34.621901,27.936561,-27.817946,24.876769
1983,-35.682758,33.452029,-28.915626,29.010021
1983,-36.07301,31.395513,-29.840703,27.576212
1983,-35.948267,28.791735,-30.122563,25.274698
1983,-35.321176,32.011777,-29.914462,26.503484
1983,-35.911621,26.569626,-29.909981,20.933627
1983,-34.555656,27.348995,-29.847323,19.02858
1983,-33.911156,28.857843,-28.805355,19.384019
1983,-34.833869,24.318267,-28.958021,16.403747
1983,-35.086811,20.887006,-29.083924,14.496334
1983,-34.805843,24.157416,-29.244513,18.726903
1983,-34.732308,30.187651,-29.206012,24.074509
1983,-35.85018,30.714216,-29.836609,24.798067
1983,-36.637372,27.306021,-30.115825,21.708586
1983,-36.344042,26.447878,-30.826393,19.953107
1983,-34.370203,28.864328,-30.019362,20.788399
1983,-32.414267,34.996842,-29.08773,26.067754
1983,-31.832614,33.069361,-27.332731,27.07084
1983,-32.389831,31.418071,-27.182202,25.575083
1983,-32.721912,30.775613,-27.768557,24.210428
1983,-34.050933,28.660207,-28.789479,22.325499
1983,-33.231649,28.313226,-28.838599,21.996473
1983,-32.574246,25.481284,-28.858239,18.492287
1983,-32.794796,22.886247,-28.566279,15.715613
1983,-34.006987,25.872018,-28.139854,21.477998
1983,-34.72205,23.677971,-27.71442,18.650254
1983,-34.231474,21.625282,-27.353228,17.682939
1983,-34.069234,23.379062,-27.307623,19.27381
1983,-33.647824,27.391219,-27.470058,22.952383
1983,-33.636716,27.975788,-27.864593,22.578471
1983,-33.610322,30.580815,-27.873197,24.573386
1983,-34.222257,29.724656,-28.316099,24.021024
1983,-34.112146,26.560487,-28.725231,22.856382
1983,-34.06921,21.001865,-27.728485,19.219181
1983,-34.656353,18.775958,-27.815405,16.601534
1983,-35.155509,17.04582,-28.282885,14.422691
1983,-35.928642,17.730782,-28.546263,16.249699
1983,-34.711741,18.180428,-28.194686,16.830817
1983,-33.906202,17.6046,-26.80863,14.691001
1983,-33.254388,20.442429,-26.495198,17.687487
1983,-32.897172,22.581108,-26.513256,20.214798
1983,-33.426391,21.146612,-26.276532,18.920427
1983,-33.520713,22.74378,-26.554943,19.476381
1983,-34.243719,26.121757,-27.03428,23.244842
1983,-35.771733,25.584445,-28.579539,22.238519
1983,-37.330768,26.213694,-30.306683,22.574991
1983,-38.777292,25.950196,-31.562942,22.713634
1983,-39.08015,25.130101,-31.837885,22.564389
1983,-41.043302,23.487967,-33.843519,20.995413
1983,-43.48857,15.514614,-36.021012,14.184115
1983,-42.574023,10.717093,-35.924358,7.793282
1983,-39.491332,26.47444,-34.217718,16.769646
1983,-37.828379,31.291772,-31.115613,26.291678
1983,-37.709018,24.049499,-30.985984,18.573903
1983,-36.610596,25.804373,-30.547951,21.485863
1983,-36.451455,24.55859,-29.916398,21.368428
1983,-36.792953,29.207296,-30.28458,23.588021
1983,-36.899098,30.431915,-30.378312,25.191622
1983,-36.729329,31.030312,-30.550719,27.48083
1983,-35.198661,35.84482,-29.628909,29.502791
1983,-35.319698,42.163644,-30.005784,34.119866
1983,-35.853252,41.597972,-29.824959,34.913133
1983,-35.181121,42.858144,-29.706737,37.17234
1983,-33.920305,42.434514,-28.063791,38.078393
1983,-34.102356,42.597436,-27.85857,37.420997
1983,-33.675555,40.103359,-28.229502,34.284503
1983,-33.061331,42.122105,-27.374418,36.631608
1983,-33.465297,43.760393,-27.743427,38.425428
1983,-31.9648,48.388552,-26.790395,41.060023
1983,-32.436424,45.659774,-26.337648,41.034806
1983,-32.023725,45.758791,-26.040956,41.928599
1983,-33.211269,44.718779,-26.986353,39.974434
1983,-34.014727,41.609582,-28.314426,36.178651
1983,-34.254807,36.797015,-28.517241,29.968641
1983,-33.606143,35.257115,-28.466294,26.251583
1983,-33.590147,37.64462,-27.955333,29.448372
1983,-33.844818,37.561131,-27.867295,30.474202
1983,-34.111128,35.325464,-27.810182,29.495704
1983,-34.286482,30.67603,-27.287397,25.465072
1983,-34.984674,26.744152,-28.073194,22.337779
1983,-35.620084,24.945581,-28.474227,22.369292
1983,-34.672437,25.106217,-27.938945,20.874319
1983,-33.635067,30.692697,-27.430131,24.227715
1983,-32.197664,30.844475,-26.475661,23.861506
1983,-33.019195,29.472437,-26.870458,24.484838
1983,-32.503271,29.492521,-26.712466,22.567968
1983,-32.458018,31.546625,-26.971038,24.349768
1983,-32.36849,35.949725,-26.923748,27.719422
1983,-33.523444,43.460611,-28.414802,35.658203
1983,-34.716657,37.388776,-29.002486,30.426012
1983,-35.213812,34.354245,-29.193252,28.311732
1983,-35.290639,35.927289,-29.290991,28.885507
1983,-36.114336,34.804936,-29.872398,28.689382
1983,-36.48756,32.114625,-30.11844,26.541048
1983,-35.33511,34.203653,-29.873239,28.321031
1983,-35.064363,33.642934,-29.829443,27.902896
1983,-35.760814,33.788488,-30.809658,26.645629
1983,-37.76129,29.596155,-31.889871,21.870202
1983,-38.080957,29.248193,-33.410392,21.633684
1983,-37.502838,28.603546,-33.056384,22.558913
1983,-39.061733,30.334712,-31.509066,28.163652
1983,-38.229251,22.246305,-31.555631,16.301487
1983,-37.485487,24.542938,-30.583831,20.113445
1983,-37.732104,26.513415,-30.42598,22.064705
1983,-38.685622,29.201711,-31.649566,25.0406
1983,-37.237431,27.714742,-30.679373,24.5154
