Ablation,0.005771
Melt,0.005564
T,267.416167
lhf,-4.809450
lw,-38.451796
qg,0.197924
qmelt,15.473152
rh,0.676960
seb,15.275229
shf,0.946536
sub,0.000207
sw,57.589939
ts,263.732276
wind,1.530085
