Ablation,0.000831
Melt,0.000199
T,252.498235
lhf,-14.669944
lw,-54.996591
qg,0.087386
qmelt,0.553526
rh,0.634130
seb,0.466140
shf,0.492547
sub,0.000632
sw,69.640127
ts,252.794987
wind,7.922135
