Ablation,0.001467
Melt,0.000546
T,257.969732
lhf,-20.969283
lw,-49.894439
qg,0.086924
qmelt,1.517977
rh,0.649040
seb,1.431054
shf,7.121486
sub,0.000922
sw,65.173290
ts,256.767988
wind,6.606674
