Ablation,0.002164
Melt,0.002221
T,4.024297
lhf,7.617459
lw,23.272837
qg,8.954530
qmelt,6.175661
rh,0.224649
seb,10.632913
shf,16.200125
sub,0.000322
sw,17.371644
ts,5.968438
wind,4.917870
