Ablation,0.000553
Melt,0.000440
T,4.292018
lhf,7.148092
lw,15.214833
qg,5.649118
qmelt,1.222236
rh,0.198542
seb,5.639673
shf,15.827921
sub,0.000302
sw,18.751710
ts,5.677762
wind,5.347732
