Ablation,0.000620
Melt,0.000511
T,4.292772
lhf,8.015768
lw,15.474938
qg,5.811971
qmelt,1.420537
rh,0.198714
seb,5.835059
shf,17.822275
sub,0.000338
sw,18.652377
ts,5.673045
wind,5.349885
