Ablation,0.001627
Melt,0.000660
T,257.969732
lhf,-22.117256
lw,-49.860236
qg,0.080176
qmelt,1.834342
rh,0.649040
seb,1.754166
shf,8.558368
sub,0.000968
sw,65.173290
ts,256.759531
wind,6.606674
