Ablation,0.000868
Melt,0.000055
T,252.538382
lhf,-18.883011
lw,-53.386980
qg,0.065315
qmelt,0.153986
rh,0.635653
seb,0.088671
shf,2.112953
sub,0.000813
sw,70.245709
ts,252.320158
wind,7.883710
