Ablation,0.001592
Melt,0.001610
T,4.024297
lhf,8.925190
lw,24.358979
qg,7.971447
qmelt,4.476280
rh,0.224649
seb,8.972389
shf,19.577480
sub,0.000374
sw,17.371644
ts,5.612316
wind,4.917870
