Ablation,0.000653
Melt,0.000567
T,4.292018
lhf,6.822204
lw,14.828773
qg,5.898805
qmelt,1.575467
rh,0.198542
seb,5.952179
shf,15.152637
sub,0.000288
sw,18.751710
ts,5.817659
wind,5.347732
