Ablation,0.001753
Melt,0.001803
T,4.024297
lhf,11.276987
lw,24.410786
qg,8.215835
qmelt,5.012834
rh,0.224649
seb,9.429416
shf,22.089260
sub,0.000473
sw,17.371644
ts,5.616862
wind,4.917870
