Ablation,0.005031
Melt,0.005116
T,3.028084
lhf,5.739742
lw,20.690311
qg,9.610013
qmelt,14.226560
rh,0.239241
seb,16.176422
shf,8.954852
sub,0.000241
sw,16.188461
ts,6.114304
wind,1.065918
