Ablation,0.001812
Melt,0.001131
T,257.969732
lhf,-15.487943
lw,-51.125252
qg,0.094613
qmelt,3.143917
rh,0.649040
seb,3.049304
shf,4.489209
sub,0.000681
sw,65.173290
ts,257.017333
wind,6.606674
