Ablation,0.000830
Melt,0.000178
T,252.538382
lhf,-15.128141
lw,-55.111288
qg,0.070313
qmelt,0.495200
rh,0.635653
seb,0.424887
shf,0.418607
sub,0.000652
sw,70.245709
ts,252.716219
wind,7.883710
