Ablation,0.001783
Melt,0.000249
T,257.969732
lhf,-35.480279
lw,-48.355754
qg,0.067974
qmelt,0.691142
rh,0.649040
seb,0.623168
shf,19.285911
sub,0.001535
sw,65.173290
ts,256.459659
wind,6.606674
