Ablation,0.004898
Melt,0.004362
T,267.416167
lhf,-12.486990
lw,-37.542504
qg,0.149465
qmelt,12.129973
rh,0.676960
seb,11.980508
shf,4.420064
sub,0.000536
sw,57.589939
ts,263.566715
wind,1.530085
