Ablation,0.001266
Melt,0.001049
T,4.024297
lhf,21.002129
lw,26.132907
qg,7.263373
qmelt,2.916410
rh,0.224649
seb,7.753034
shf,34.723182
sub,0.000878
sw,17.371644
ts,5.085704
wind,4.917870
