Ablation,0.005866
Melt,0.005676
T,267.416167
lhf,-4.376481
lw,-38.797750
qg,0.194881
qmelt,15.785321
rh,0.676960
seb,15.590440
shf,1.174731
sub,0.000189
sw,57.589939
ts,263.820477
wind,1.530085
