Ablation,0.000900
Melt,0.000861
T,4.292772
lhf,6.150841
lw,14.443919
qg,6.172557
qmelt,2.393237
rh,0.198714
seb,6.461896
shf,13.711790
sub,0.000260
sw,18.652377
ts,6.175143
wind,5.349885
