Ablation,0.005302
Melt,0.005358
T,3.028084
lhf,4.019593
lw,20.024250
qg,10.134042
qmelt,14.898337
rh,0.239241
seb,17.006186
shf,4.748063
sub,0.000170
sw,16.188461
ts,6.479274
wind,1.065918
