Ablation,0.005540
Melt,0.005262
T,267.416167
lhf,-6.467534
lw,-38.145616
qg,0.188114
qmelt,14.632238
rh,0.676960
seb,14.444124
shf,1.467335
sub,0.000278
sw,57.589939
ts,263.671221
wind,1.530085
